data_id,review_count
0x310b29b85587cee7:0x1edcd347bdfe6cc9,28
0x310b298dca73be8b:0x7e28d879eddfc373,13
0x310b2b47c9edc795:0x1735b56809fd7f8a,11
0x310ad56043b5dedb:0x3c930187320d8dbf,69
0x310ad5821675c8c9:0x53dcb1f22cd4693b,102
0x310b29df76153edf:0x7c6e2d6e5f342b74,36
0x310b29227caad787:0xb3075bfa1ec217ca,16
0x310b29151d736deb:0x62b4ce45cbb6f83f,13
0x310b288ea560fc89:0x11d45969aa5b3615,68
0x310b29c01fe0f4d3:0x8cc6082a59cfdb3d,25
0x310b29edc6853b99:0xbbef9a2cdbdb0e9c,11
0x8760bd88dace2809:0x4db598eb97096468,325
0x876c78d1054fe25b:0x4a880ef062d2143d,2434
0x87694a8ac4276e49:0x44e5d615a5090984,1179
0x87694b57b0af2f73:0xadcfbd9d16b83b35,273
0x87694bfef0d60dc1:0x8d82b7be55013815,181
0x87694af5365bc1e5:0xb4223995c7529eec,546
0x87694af512dd2059:0xe651aa6521760ee6,2550
0x876c91e8c6d9c501:0x4e323e44f5249d29,487
0x4cd2addb2b3bd5b7:0xa4d8d1aa8c5a65a7,1002
0x4cd2aba9c53c801b:0x7370f00f9eeafbb,93
0x4cd2ab0d9e937931:0x96c670fcdb1cb351,788
0x4cd2ab8b0b6b2a71:0x62dbfa05fd3032ff,478
0x4cd2aaffe352c82d:0xd81b1bf5a7af9c46,434
0x4cd2ab67435a4d85:0x337f399f99690a71,350
0x4cd2ab50c2a92ded:0xfa17a40dbf66d213,337
0x4cd28505ba12e21d:0x6f6526595047073a,113
0x4cd28598ff9b0f01:0x7811dd3f36b3018e,593
0x4cd2f691102e7fc7:0x2158d45a989fba43,510
0x4cd2ad45666600af:0xe0f4a0aa53f89695,208
0x4cd2ad7b66987293:0x55e7619714d9e7b9,12
0x4cd2aba53ec82409:0xbb086361d208a277,1816
0x4ccd45627c9bcd0b:0x27454b2da4be7f3b,345
0x4cd2c9723d80fb83:0xb34de5a33b84a78c,61
0x4ccd451440ba320b:0x5f734d6c8abebf9d,773
0x4ccd45d68c50fe23:0x2ffcbf4cf20cc000,101
0x4cd2aaffeab0557d:0xfe75c438f429061c,839
0x4cd2ade2e6784889:0xbc5c3054d961cf86,296
0x4cd2ab5030f0bd19:0xee213379dec8f1f4,453
0x4cd2ab12dc185a77:0x34925ab75dfa91cc,345
0x89d7e349e60fa863:0x89e97a2f36775ce0,127
0x89d7e11d139cfecf:0x39daf0e578d07dd8,188
0x89d7d89c4dbc2fc5:0x76c02ebdf89153aa,276
0x89d7d7006d8a2ea5:0x6fcb8c6e4e45dba5,33
0x4ccd6777063b53f3:0xf197a253e363db99,25
0x4cd2a904bde00daf:0xe793da004712c27a,297
0x4cd2abe6a06bc279:0x7ae8d7ce049b59c,1336
0x4cd2abe7b5848285:0x5409cc4cd62622f5,3336
0x4cd2acf0954aeaa7:0x229e985ade77e4bb,966
0x4cd2ad76ab3d67cb:0xb78dcb4c85d61fdf,220
0x4cd2b947e24927fd:0x79c5acdc30764b96,18
0x4cd2b9a16af76165:0xd068e1ba35c27e8,83
0x4ccd673ce5e6204d:0x24a177fd1a68bcf5,391
0x4ccd677b26246fcf:0xc717802a555a18d0,25
0x4ccd577b92729fe1:0x798327ac7a566ca3,92
0x4ccd456d5dda8515:0xd9b237a0a7378858,28
0x89d7e3b0b64969bb:0xab363d1e7e92b2fa,165
0x4ccd548b172b6613:0x272e4aac822c14c0,385
0x4ccd411516540361:0x495a2efa228a8a6e,944
0x4cd2dbf5fb1fd695:0x13ca5d721902c5e,345
0x4cd31d6e4720b167:0xb89c08712a8f8e8,405
0x4cd2abc151df98ef:0x8041b6724fdbe50b,18
0x4cd2a6afffffffff:0xb34142c70aaef4f8,301
0x4cd2f6913bbb55db:0xb11b4afe4660f665,273
0x4ccd65b12fd78a31:0x364e55e3d501b936,91
0x89d7e10ce2a6ebad:0x2b7c6f73b744eb98,296
0x4ccd4516b6baeaaf:0xde4f40a6706bb5b3,1119
0x4ccd451288923049:0xa8e396a79e7e8415,925
0x4ccd47263b00c1d7:0xb566cecd23da1f40,221
0x89d7e10f5e95a4f1:0x67551957b089dbb4,185
0x89d6b30032ed4b5b:0xd5bd2cd4e28555ec,165
0x4cd285836dfb7533:0xfaa8a54966a9db67,115
0x4ccd57001119e0e7:0xece46e4a8bdd330e,12
0x4cd2ad4db55b3675:0xa74f207e960d6f40,112
0x4cd2a949b69a623f:0xe936a1409d434c5b,444
0x4cd2aa6c8b75f8e5:0xc7e86e278059478f,44
0x4cd2ad004e61a737:0x3a532a59d21a6e42,207
0x4cd2ab075b9229b7:0xbaa136514a519d82,517
0x4cd2acfa0b5387bd:0x87ec07dab6cc3cb1,248
0x4cd2ab97d09505e1:0xf1cdd1735d46fe8e,211
0x4056963ab24158dd:0x4bdff34241bd2812,538
0x487983001d43f1cb:0x7dee72349016163c,56
0x47d7c64b3b5139f1:0x36a72c70e6a60442,55
0x47d7c627979501ed:0xab18e52915632a05,18
0x47d7c6d9bccaf803:0xf2a7d386c1fad721,3968
0x47d7c64b1b4d8b13:0x630370bc186577aa,114
0x4879781f23cb216b:0x3ca9efc1ee61f74a,14
0x87903fdc511373e3:0x5041789dcf21a54e,168
0x87903f32e9ea5fd3:0x40cccd233a57af76,246
0x87903f81c1e8e149:0x7b6cf54928e27745,60
0x878e07673d466d79:0xe0c784efb8e68188,118
0x878dff960a7aa7b9:0xd9abd6e553f8a252,27
0x878dfda91d007f61:0x7f5604ac2da7ffe6,212
0x87938da0cd279bdd:0xb86e21e0165a4c4c,655
0x87bb21117da694f7:0x4a982521fc263902,132
0x87bafd427b58dbdf:0x6f7c2aa5f91ff707,866
0x87903fb415faaaab:0xeebd72ee8f2e105,425
0x879048dfdc6854d1:0x9c848bfb92a60d01,470
0x879ab0b934da67bd:0x8df303d722f30206,200
0x8791d3c534b8584b:0xd30f45a9cd3b1b87,492
0x8791d3b6a1eb0b4d:0xcc38a524bf5be5e5,158
0x8791d3dcef6f7feb:0xad4284c401927868,327
0x878567aa71901821:0xd7ac04ef2269617f,23
0x878571f9fc372479:0xc2ff972c7d6d041e,248
0x878f98ebfd755543:0x8ada048df79fea4c,247
0x878e17e4d4d1af31:0x828966fa585cbdee,73
0x878e05eae509fa43:0xc2ff6b012d0f6e36,101
0x878e05766771b3e5:0x3ade2047c132bf4e,121
0x879d56a17e66b6c3:0x9c59fa573359c37f,206
0x87900bb0ddfd8d37:0x4771afb9790d4741,32
0x879015a9e73e3533:0x61c48488a280acbc,206
0x879067e67cd3e827:0x6d75bc2a873a74a1,94
0x87903f966adb92ed:0xc01f3765a466b7e4,159
0x87903f97e75f9d43:0xa6492404f171b3c8,131
0x87903fb5b53a236d:0xf52f392d69019da6,116
0x87903fb3c973c44f:0x7a3842638720e15b,219
0x87903e484d7af21b:0xf2094b86ea5d25bf,216
0x879078a5974dd8a1:0x6ed2246f960f90e3,42
0x8790e8ba5808d1ad:0x329406036e3effed,133
0x87926889978ecb8b:0xcbb2d9ec06d173d4,146
0x8793f300c120e59f:0xfee25c2d10a80eaa,124
0x8793f3d626f72385:0x295e277a95ec28d,85
0x87938fadd00a5db3:0x451501c3f5a0fb24,1110
0x87938faf66372967:0x68e8e9c2108e78ca,551
0x878310ca09aba455:0x91017be3506b7985,202
0x87900b13a152c0f7:0x68d224a4616b78c4,18
0x87906742efe2e79d:0xfb1f5a3d3799244b,12
0x87903f2d855cdfeb:0x79be73d107ec7623,79
0x87903fb3ed63e0d1:0xd025381ed35b1d29,277
0x879078a59729afff:0x58df358add409,118
0x8790494311d185ab:0xb7a9b8f0eac48b92,45
0x879abe569d9a8633:0xc9f353a991a005d9,140
0x879ab1a312723bef:0x7cfbc917f1a5c4ca,85
0x87909c459c503a75:0xbf566de44c90d291,52
0x8790ec718a2c7381:0x7571a86d7dda213d,70
0x8791d367f300017b:0xfd097ebc29db912c,97
0x8790ebe641ba3663:0x3494a8852d86ebb9,525
0x879198febf400bfd:0xb98b4aef61520392,103
0x879186c18248548b:0x195c835ee9e596a0,114
0x878458582ab08f79:0x9be0b940aff0136f,212
0x879d576b09bd03c7:0x8c17081326964784,81
0x87903fd8f53a030d:0xd740ac7623b814b4,1028
0x87903fe260c5cd63:0xd7c51588c285900d,858
0x87903fc3596aace5:0xb0104bf832106775,611
0x878fbea587de2d0f:0x83e8f59205a0e792,94
0x878571ef04024bc7:0x895c8b8746286e87,233
0x878f98c8dc511aa5:0x66dd41d4f52fc68e,550
0x878f98a64425a94b:0x7a72840c299836c5,432
0x87903f93f7bf8e79:0x91055b86628f9ebc,15
0x4cb07b5d22f20d3f:0x4221229b4bbbbe78,125
0x4cb07b187ecc264d:0xe3db7006a1701a09,1111
0x4cb1d767b26396b7:0x104d39dffafcac59,102
0x4cae293315ae1d99:0x6e496a8167480804,68
0x4cbab3661971045d:0x9138c45ff6382625,125
0x4cbab35631e56837:0x7b6d9fac5d295bca,39
0x4ca54ea7a31a78ad:0x4fcfe3d9101e4b7a,61
0x4ca54f954d2803ed:0x72d41cefd69a2b14,85
0x4caebf7c1a90a0f9:0x92af9849f52ea2e6,472
0x4caebf289c466977:0x7073a87a7534a417,44
0x4cbc51cd71c274a5:0x5ed6861faa51c6d6,23
0x4cba0123bfe37131:0x9f315eb51fd5f9a,267
0x4cb022e972a67eaf:0x2637e2e07b53594b,816
0x4cb02f004afeacb3:0x9662b802900028ea,14
0x4cb02ec9466b6b2d:0x3f5dd8112906dd22,376
0x4cae297c4b6da1bf:0x2c8631bfad82faee,1476
0x4cbab47deb380ec7:0x19c54d3214d0325c,469
0x4ca54d003d7f16bd:0x5f3a5d3e4abdf238,99
0x4ca54f7a08751443:0x55d11196aca27c5a,329
0x4caee9ddae9155af:0x23d6904c225985dd,96
0x4cafb4963b3fc273:0x9afc4ee2d5ea6946,3449
0x4cb07b5847fc0e8d:0x21c7753232efcc20,64
0x4cb07b27fba7eda9:0x37d1b9a08f5427c7,10
0x4cb02354163b7f67:0xe40785921cb164d3,130
0x4cbab3642ea05e3b:0x1ec894b46b11a86e,441
0x4cae4963ea6ec351:0xf908f474ec9a9d9,439
0x4cadf5779b77e787:0x432531a2070c085,103
0x89e4c1337a733d49:0x7bfeb40e5ac2f62d,210
0x89e4c40031d1b58b:0x32e62a1d2919b032,507
0x4cb1c6b7789b302d:0x6a2672c0b377d552,36
0x4cae4b5b90ecf42b:0x99e1651cb6f5f30e,282
0x4cb3db428c5f33eb:0x97d549c27958f55f,24
0x4cae4b452600db6b:0xd0548a253aa437ea,814
0x4cae4c930222a26b:0x99c3c01388a83c1,530
0x4cb203796fdddce5:0x52ba208794da18bf,347
0x4cb29c3e3a303cb3:0x50c14ddb6c5cdadd,644
0x4cb29db5e1ab78e9:0x5a7f8e6bb0232cff,275
0x314a6d997c0c097d:0x12731f6e35797df6,387
0x314a71cac9c17a39:0xa5c2becd8b2d2fe5,70
0x314a7b401d6d10df:0x20c8cc5fe747d8e0,93
0x314a7b287556a7ad:0x9642931010e6bf37,470
0x314a7bd6499f99f9:0x5e612007b3129842,57
0x3135a9bce8a46fdf:0xa38bfb79a0059838,22
0x3135a9c06326ed61:0xd5b566fe95a88a87,87
0x3135a967a3f1ab09:0x84c0946d32a79037,26
0x3135a91a7a0622d3:0xd219fbe99f9b9933,88
0x3135a928e3010acd:0xb4117e05c9afca0f,132
0x3135ab60c2d52de5:0x91201e05d17a9bfa,719
0x3135ab22da9ec48d:0x8c6411cf507e6c76,3335
0x3135ab34b7240fab:0xf23e49221b90ced4,1718
0x3135ab4ceeff3cbb:0xca4f0cd2de5c07dc,1007
0x3135ab0245bf4613:0x8eab9cb5ddc4c25b,569
0x314a71f951575e67:0xe6e15a2990d697f9,63
0x314a7b1d80afa4f5:0x3576fef550d652c,94
0x3135ab002b8a606d:0x6ae53389cadaaf28,73
0x3135ab88222a3a81:0x669ad8f1feddbe8f,1090
0x3135ab37b6ca9c53:0x2e6cfa1a1b4be74e,68
0x3135bdd1fd341f95:0x34c17afcdfe4b1a2,6925
0x3135abc735a57555:0x37cad93402940609,576
0x3135abbf8e32c655:0xae5e3f658bab8047,165
0x3135ab959bed1aa3:0x42c9fc530f0f04,2276
0x3135ab95db092549:0x2590312fbaa40b45,1382
0x3135aba76030b5a1:0x1965f1dc1cc4952b,12
0x3135ab1e7c04c2b5:0x3ec872052167de3d,223
0x3135ab2c7beb29ad:0xa0c930717b21b67a,21384
0x3135ab9896cb9915:0x2b571e94ec72c6d5,901
0x3135ab51b535a479:0x46b41167035bf366,417
0x3135ab0035810bdb:0x7814f6f95103436f,54
0x3135ab235968009b:0xf917dc8ff4aff07e,1033
0x3135ab006f2e2af7:0x6ee06e5f2434b9d7,526
0x3135ab005bda60f9:0xe2b686cd7d6db34,56
0x313453b58f66f41b:0x816d86bb87fac947,404
0x314a71023e66ca73:0x70c60427f68f268e,189
0x314a717117558075:0xcf5b3da38a58e000,4600
0x314a7b8d2ad4538f:0x6e9fe954a910889a,1143
0x314a7b3376b12133:0x23dac09313fff68,862
0x3135a90036be6c31:0xccb667b23564a1ed,40
0x3135a98a0a917589:0xb1907014c8b181c2,48
0x3135a9ac6ed7034f:0xfc552f767d0e8071,490
0x3135a9cd62de4b49:0x7236b901ebce480c,438
0x3135a96ab447e0ab:0x9951c3f7f24e8586,48
0x3135a96af469b98f:0xa0199b661b4885cf,1826
0x3135ad9c636e1a0f:0x62b8e79688eb9d10,364
0x3135abeb5042e3b1:0xebe111cd07a0bb1a,4213
0x3135ab00089122ab:0x6b63ce18a8608116,206
0x3135abba0cda81cb:0x3c3e1e4d409a690f,2229
0x3135ab9564e13533:0x3ae279f69fbac4c2,2958
0x3135a9ca87d70033:0x357dac1b2fee668f,780
0x3135a976cead5829:0xb322689139e97db6,10214
0x3135a9ab643827d5:0xe432b256c2343cea,494
0x3135a9006cfec15f:0xc3ff5d8ea41f0d65,329
0x3135a998c86d1b01:0xdaa00ed7c101d665,17
0x3135a9a43e19de6d:0x69dddf267f030410,17
0x3135ab72f83894e1:0x4737dc743d51a9d4,19918
0x3135ab7ed427e8b1:0x6e530c5ecb708f0e,873
0x3135ab2a2c7f46a1:0xa6d2101b03faca17,1272
0x3135ab584e0a7f83:0xe7dd32745c4f7dbe,4261
0x3135ab42e7158429:0x9be37cd1dfd9f42a,5472
0x3135ab4d441d089d:0xb274452cddc29dbb,550
0x3135a99a7f50b35b:0x71ddf0a255f844af,264
0x3135a9006d8d25b5:0xd080c0adde12be97,54
0x3135a91a4d7e1bd1:0xf021c7059169f24e,12
0x3135a9419d294d2b:0xbd979c87235bfd02,118
0x3135ab782b70ca5d:0xbd8c1a22014d960f,35
0x3135a904b3483265:0x5e17c63902b939b5,13
0x3135a968966ef579:0x81cfd48c1e61a93e,26
0x3135add0358252b3:0xa787cb130d2da147,59
0x3135aba30b92e267:0x45981ed6ed887789,32
0x3135abebe945cde3:0x26a02d370136e982,34
0x3135ab0cca355f9f:0x927a6e8145a34c17,274
0x3135abe41b85e061:0xa5be63d340d0053f,92
0x3135ab730b3a615f:0xbe67c9dc3c615e9d,57
0x3135a99a32dbe27b:0x8e62f32a66b65d22,12
0x3135adef79fadddd:0xab090989c102a9c7,138
0x3135abb0c8bd0c97:0x937267c9fe202fc7,64
0x3135abc2085a5d0b:0x2828505a07edc104,197
0x3135abe5267cb769:0x91642bb8eda52fac,1696
0x3135abffa3dcb8eb:0xdb72be6087fba1e,430
0x3135ab550551a367:0xfa0e4fc2afa57af1,410
0x3135ab86dc6e4265:0x4572eadd42f6c644,365
0x3135ab01b3cfd597:0xb816c9d2425a22bb,886
0x3135ab332822ee75:0x8cb9f2e1a400374b,166
0x3135ab7a4c07c70d:0xfabf239471535cb5,5963
0x3135ab0241211991:0x52ecfd8709131b64,249
0x3135ab7950077f79:0xc1ff842760d97e1e,2331
0x3135ab4b97d7412b:0x2a2404f3acda039,1736
0x3135ab11af76bf79:0xfba1419ffe4751f6,693
0x3135ab04e462394f:0x10c56f1c40596603,2362
0x3135ab9ec84fe525:0x18ed3866dee63211,3057
0x3135ab3c3679927f:0x13d415ba094fac6,186
0x314a7af46e23b945:0x56fcb9def941c3c0,381
0x314a7bca9ec2b3e3:0xc1898f92c8ab063f,21
0x314a7b5c0a8f8449:0x6052c2b7128bdf7f,97
0x314a7b4ce03ce28d:0x2d5fbb6a932cfb6c,35
0x314a7bd996bf0669:0xe8978064596cf071,34
0x314a7b08cd471a75:0x88f1b509bd97007e,321
0x3135ab212179c65b:0x11ae1e2cb2aea3dd,274
0x3135ab86d8b030b3:0xb3aa63de34b71d51,335
0x3135abba3261706d:0x2e6d0373d44ba1ec,301
