data_id,review_count
0x487ac71964af3ba9:0x954b4c8a56985bf7,1592
0x487ac70034fb0a01:0x387bfb8525648e8a,53
0x487ac71b781c21cf:0x524621bfd25c7e24,312
0x487ac71bfc1e86b1:0xa81ee37b22baea63,185
0x487ac79383120229:0xc882438e8673646c,210
0x487ac77a8e837a41:0xb31fc0bc8c77939c,88
0x487ac70901aef02f:0x840bd9d97dc0235d,56
0x487ac6fe7348e9b5:0x76e228a0e636f11e,689
0x487ac760a4513c29:0x1efd22dd8776dafb,28
0x487ac71be08b93b9:0x434e6c7c8a87b56f,1920
0x487ac798a668d58b:0xfa15fd75b253e2bb,821
0x487ac7f6ab309aa1:0xb29dc505e77761bf,14
0x487ac7270f57a401:0xdbef6d2895832787,219
0x487ac7fe39b2a605:0xd6d4574b50c51284,32
0x487ac714be4db591:0x8a31ef3a80904e5d,52
0x487ac718df715759:0xb5ce51c25af09c61,667
0x487ac74d43830a0f:0x1d4717e54e391def,102
0x487ac7d290cca57d:0x757f293eb7a4dff0,81
0x487ac71ecd9e1117:0x4da8c0d22b52b581,2923
0x487ac7194ad8f44f:0x42a91d94862fde2a,168
0x487ac71c96a8cf99:0x5a73ccbb63dda60c,2263
0x487ac71c9160b6c1:0x5e7223b0188617b,268
0x487ab78fea8625f7:0x305fbbdd2fbe60d6,313
0x487ac66184215245:0x125911e03a32cfa0,104
0x487ac700487ec5d1:0x1e9351bd97a67d26,194
0x487ac720a3619e49:0x4d80da70e9e2eb14,1967
0x487ac742dacb1621:0xaf36294d9f15d0ac,30
0x487ab7c56c3068b5:0xdfdb326470c944d1,16
0x487ab9dba65fcdfb:0x58aea3963905b87e,3807
0x4d368b28207dd32f:0x566c0fd1b61cd5c1,105
0x4d31425687693e3d:0x7f027dff97bf8da2,169
0x4d2fb140bf69d32f:0x5d94b60b98fc4070,97
0x8819adaeec9b7d25:0xd7f400f83f555c4c,972
0x8819ad650650e137:0xfd132ed1834b6070,298
0x4d3693d9ffb9288f:0xb749d6eb2884d738,340
0x4d31e9ea873d0cff:0x678f12301e5e22d3,115
0x4d2fb18f4665ef0b:0x93334ff324d5ed9,144
0x4d2fad13b9c1f955:0xcbb5d0a5e862ec0c,42
0x88193ca9c5cca3d5:0x2e8b1f0507910550,343
0x88193d71018b5c83:0x1a99f3860943c1e8,707
0x4d5595734bd22681:0xc46888bd141ef19d,298
0x8824979765dbf5eb:0xf3a2d8816f49f381,695
0x88038a067b50af6f:0x8308e9cc02735f6c,1266
0x88038a63bbd4718d:0xd26ef0afec313947,1403
0x8823c3c8dad889cd:0xaa81b8a662b05ad1,507
0x8823c33705716e27:0x6756fcd4ff3378d3,88
0x8823c374f9c4f1c1:0x1866a7c43212060c,295
0x5327dc1832f9ca85:0xc4fc620bb23df918,91
0x5327dc19d011d95b:0xfd6b6e9b08621dc2,21
0x53280a1ff9dc9a53:0xf27706eb6c300597,20
0x5327d31349418369:0x4b188e5820ff0751,26
0x53278910c5053d31:0xb158b3b128ba1eca,83
0x53278910c2e3f1e7:0x19df8ec3f54381c2,38
0x53262f66a79cd983:0x69495101cd922351,112
0x52d8772bc4beaffd:0x5db6292aac4a3aa2,52
0x52d870d07422f735:0x502fb72a54e9136a,42
0x532617fdc8c2e50f:0xa35410fb44a7f1b1,393
0x53261819a3f792e3:0x9ef5aaacec4c40d,186
0x52d785bc1a7f8845:0x2067c68d42dd2d51,160
0x53263d5eb628252f:0x2b1335ae838cd499,894
0x53263d567083b919:0x98bdd2688f1070e6,1715
0x53263d5824a122ad:0x4d6fc995f7735c0a,375
0x5327dc181aa99353:0x4dd97b7218a6d631,39
0x5327dc1811422591:0x8cfe1d96ed6fc8d2,68
0x52d7f98b9655944d:0x3b14897c893b39fa,14
0x53263d3712db2ea5:0x63afd300a83ad3d6,49
0x53284662a9362c5d:0x2e6f93f689c533ce,118
0x5327dc180f2bc403:0x4b4e57ebb6c648f3,10
0x5327dc1817a3f8a1:0xda5dbf40e92915e5,74
0x52d8772969acaa0d:0x8fbe755dbc9cc42d,300
0x52d785b383ce2e15:0x3102cc186ca8be9e,64
0x53278fe262c55555:0x8da257b55a05eb88,113
0x5326199a12142add:0x113a5c90913b0309,139
0x52d78314c3c58129:0xc6532064706a9177,673
0x52d7831d58275fdd:0xa2711f4e03e989d6,291
0x4885d01615922fbf:0xcf264d456439deaf,79
0x4885d03de34414dd:0xb6caa13457154794,238
0x4885d03ddc5de5f9:0xd2e2305c4e2f3521,443
0x4885d016066fdcb9:0x4be19d7134b6fcc3,511
0x4885d107acab0ca3:0x1da207772371d7be,362
0x4885d1ae1aa0cd11:0xeeda6d77bb5e6f98,205
0x4885d19e4013790f:0x12d2a9e9634074f1,111
0x4885d0161434cb1f:0x797f159fd00a9d2b,442
0x4885d01623f40beb:0x4658bf12473aff52,180
0x4885d01627c946b7:0x2ca14e55df800ce6,691
0x4885d19a74c8ce19:0xc4a7e71171275ffc,230
0x4885d03df9d83a5d:0x6968d79eeaafb6dc,709
0x4885d0104218a5bd:0x4bbce0b440e617fd,95
0x4885d01ad6039eed:0xf7deb01b1097d70f,30
0x4885cd82f89a48e1:0xa022cc740667f074,222
0x4885ddc483cd9ae3:0xeb35decd14b2ed3b,422
0x4884329d5c7467ef:0x6ade90d75263c341,1577
0x4885e7d5ef900993:0x9c7dbc1fb843f352,530
0x4884249267242cd7:0xd50e73c96fc3c5d2,564
0x4886638d86d16c05:0xd5d12f1279e1487d,605
0x4885d0161407d777:0x1677d1bd14b41c69,121
0x4885e75ff17aba51:0x9cf619dd03605e64,388
0x4885e706d8747a2b:0x968338fe0d122dfd,21
0x4884306828ba649b:0x86779413f68b3cf4,160
0x488424a27d90191b:0x2b6fa8dededaf08a,509
0x488685e87fdf9acf:0x9d7d9bab84bffb48,57
0x488685e8da359637:0xd9aa79a2c887174c,91
0x488685ec42f66707:0x2bf9c49bdfd769e1,37
0x488685ede051be1b:0x51453d8f582e77d9,144
0x48869a5c3c312e53:0xaff8e9b2744203dc,122
0x48869a0b56c1c0d1:0x3bb867ad4259b738,132
0x4886909f43519f0d:0xc6ddf4fa4ceb11fd,71
0x488690980a46ee35:0x6672fd2382436f5c,106
0x4885d12274796f29:0x35184e11fd3424a1,105
0x4885d01627f71439:0x43c5b26424c45525,203
0x4885ce1c78b7bdc7:0x7a69dda33536e471,230
0x4885dd6d3b5063d1:0x1947c7a4576a161b,293
0x4885dcc3dda04cd3:0x5deec907ee356430,227
0x4885ce1c7881d54f:0x84782c0ad8e0d32b,169
0x4885cdadb2656047:0xaa07bc24e7297bb3,135
0x4885e68b32444c09:0x531a4f2d89973eb2,1302
0x4885e68ae15f68d3:0xf6d2b34d4da8e96,325
0x48841b8fabfea369:0xa75afbf5d890b1e3,118
0x488f5965ac57ba27:0x6984d581d79250d0,488
0x4885d0163885024b:0x98f20cdece566e8,198
0x488448aa8d9df48d:0xf012b45e52ae093b,66
0x48840fa4a154659b:0xe2cbb22257be5786,147
0x48843286dc5db2ad:0xaaf6bd791ae74385,223
0x4885d01623227b13:0x19de45e3ecd37ee5,371
0x8eb6c8ec90000001:0xc4242ee42187603f,12
0x8eb6c7095b9fa095:0xac6c13ac4e6880ae,185
0x8eb6c74626266cb3:0xb56597ce76831947,188
0x8eb6c704499cdb7f:0xb4f42c5c527b6581,307
0x8eb6c77dcfd4a3b7:0x68e3c7c35734c500,17
0x486011e9b68e5f27:0x3a03a9387b90d085,52
0x4860110a54635d27:0x9d3ff898c3c4dded,10
0x48601114ee1ff15d:0x5edbf935c2853f7a,60
0x48601114b4d43d6f:0x9450daa22438b250,52
0x48601114d1cfb4b1:0xfbac8f3b457143ca,86
0x48601145d9027241:0xb9b809f7ef7da30d,99
0x48601115a2dc919f:0xf1638ea95677f480,423
0x486011483f53435f:0x211b96081bba24f4,78
0x486011e8485f75f9:0x5f30ca553fa08c16,46
0x486013108fc9e069:0xc846e0ed10a5a9be,51
0x48601395f3cf4101:0xfc24a8f91ea1c813,13
0x48601167e247734b:0x258ede2c2109df1f,14
0x4860116a29714331:0xbce54d0025411b,10
0x4860116b4d613b5d:0x1842e9e1c2c3db72,100
0x486011c40c1d7547:0x53e575535f54262b,10
0x48601100535c05c9:0xc2633d870ee3f4a,10
0x48601114e76ab6c1:0xd72001da92d0a4d9,242
0x48601145e01d2e0f:0x14c5bc783143fdcc,36
0x486011467506209f:0x5db8b1eb8f547afe,16
0x48601114f963eb91:0x87916818893c89e9,121
0x486011467e6efcc1:0xe5457535dcb9df82,50
0x48606cd9ca11b791:0x825d813ce9fa6f9,49
0x485fe177df04bae9:0x1bab4b1f93253741,17
0x486011e7da59c3d7:0x3dce730c03f63159,447
0x4860116a290f7b61:0xebc6f813c34aa30d,36
0x48601114a50eaaff:0x77f3c25978962512,68
0x48601114d55680db:0xbc3ff8dc75b4e9df,62
0x48601114b4d43d6f:0xd38ffb0800fbe766,126
0x486011e838a0c5d7:0x232d72d371108211,160
0x48601114f1c9e49d:0x400635227c827233,63
0x48601114ff71de33:0x5f9b19daeedb5d21,317
0x48600ebda3026c8f:0x2c9fde571a671da0,30
0x48606cc5b065f1a3:0x10c320f38c10070d,18
0x48606cc44a7c5197:0x4ccaf3287f1615ae,57
0x48606cc4209160b7:0x3c7a642739d1288,94
0x486074c73f52ccf5:0x54b348c8c4eca2ab,35
0x486005c85f1f150b:0x91c33a11992faf41,30
0x48601b7afc909d4f:0xa990a024ef4f2fe6,52
0x485fe165e100a697:0x83f493efc547e7fc,83
0x486043c9d3ad3179:0xea343027d8309a68,49
0x4860428d2bb4f3c9:0x8f73a965496f1ffc,68
0x486011e83794babb:0x5a8099cf77993df7,697
0x4860117ba1d0b3ad:0x98ff97327132952d,326
0x4860116a3174bf05:0xd34513c99de3bd1e,282
0x486011c4968d23cb:0xed5b219334c940d1,127
0x4860111494f3e9a1:0xcc76445a3d2ab69,429
0x48601114c1836911:0x5493c15aecb5e1de,153
0x486011dcec8695cf:0x18d0cf3c6650cc8d,68
0x48601114f29455c9:0xb277fe3fadbdde16,149
0x4860114f8ba57e17:0xf22e22cf88aefa1,46
0x4860113e26c41449:0x2ba072e23ed36aac,145
0x48601144aacf6bc1:0xb13eedca59b76fd1,153
0x48606cc56c052d37:0x50c2bc997729aee3,223
0x4860742d87c5d885:0x20370c9adfa51f01,577
0x486009429519f24d:0xe55bc4d075a79eac,381
0x486009d68199e9af:0x3ddf4b127a94b184,779
0x48600824daac5303:0xe4c544ad261036c4,751
0x486011657bbf6cdd:0xc320dd7985690331,1918
0x48600986d8bd639d:0xcf248095b13f51ed,167
0x485fe1c513a9662b:0x12278ea0b97584,1055
0x4860083d1c5ba9e3:0x64e81999eff146e8,613
0x485fe1794f2f9cc5:0xa6c11991a8a4ec3d,97
0x486041275ccedf09:0x242ecb1a197d7193,553
0x486013773deb0b19:0xb205541ed358beef,77
0x486011422fe0157d:0x6ef82fd5c6dc6256,191
0x48601114e76ab6c1:0x344fd1ec0f23bd80,227
0x486011fd78510337:0x87adcc1965a15c71,140
0x48601b531a059085:0x5d2a63594e35ed9a,29
0x486075a776bc97c7:0x64dbc13aafc0e4c0,102
0x48601917bef338d9:0xbcbb5f2fd14a9f72,208
0x48602382587ebcef:0x2b1870b68ae5815d,194
0x48602397e21de96f:0xd00f7db4b07763e3,140
0x486040d8d384003d:0x54c87693b1a1fa8,120
0x486011e8357f3eb9:0xb198ee38ffe31bec,41
0x48601109acbc1de9:0xc6510c6f6367f15a,35
0x4860116b549a80cb:0xcaddb97bc58ec876,272
0x48601114ceb513c3:0x3b1038d7fffa3924,135
0x4860113bb55d9da9:0xd50cc0923dfe4c35,11
0x4860116c2534fead:0xbc2701d8548bc5e2,46
0x48601114ee1ff15d:0x27b2f892e67d356d,112
0x48601115a5b7b315:0x1fd83942ba082cc1,36
0x48601115a44efd71:0xf7068dd70fc93cf6,263
0x486011482a41b777:0x8a03445365920d6c,52
0x48606cc43521bb25:0x546c7c33c7b79436,118
0x485fe2291307ae8d:0x1f4029f0e3e24795,1626
0x8133f8ed8e906a01:0x4d0c41d374b80a3e,527
0x81345f3cb3a20635:0xcb64acb0a1dd6c5b,10
0x48650d13792e53c1:0x248304ebad650d9c,82
0x48650d3856e4549b:0x5d19e5baa23ffda4,58
0x4865074f4f798e49:0xb729ec55fce80c28,130
0x4865074e9c7cbe5d:0xfda663673d7e7e6c,95
0x48650d3bbd270d7d:0xc98271ce6db2b119,166
0x486509b76f43eccf:0x246dd1dac628eff3,127
0x48650cd2a74f2ebd:0xef2931f897c1e2b8,947
0x48650d2464886997:0x98eececf1627d2aa,114
0x48650d382f35ae5b:0xd8b3c49145d6768f,161
0x48650d3854b64d1b:0x961ad121aa8867ae,185
0x48650d3856501c23:0x431e40f8f24d525a,204
0x48650b98885121bf:0x3f08a4fbc4d66898,737
0x48657370411f4ff7:0xab0994a6958d49e1,1290
0x48650a8eb41593cb:0x6d6ccb0a72eb66b1,605
0x486573077e1879df:0x2cb1c08c133425b6,946
0x48657503f809ce7d:0x5fa97253d63472b3,616
0x48659e3130492013:0xb3b59f0c4c9950fd,1615
0x48659e369d950b45:0xe13ae3e5b123d0e8,2081
0x48659e35c85667b3:0x80f2a68b5b2a207d,1017
0x48659e3697cc3ce1:0xc339f746b124a898,1832
0x48659e36748dcc53:0x7b4b95150ed57286,760
0x48659e4b68586467:0xaf646cb387ff2e41,913
0x486511d1ad8502cf:0xd4abf3e28454910e,2309
0x486516b5f43cfa7b:0x50a817c73b71dbb9,4089
0x486516b7ccdc7a9b:0x1a7c449169ec57fb,3355
0x4865992f225c9019:0xe1ba2228ceec0d80,3241
0x48650d3bde9e7eaf:0x3087fabd7e7c52e9,16
0x48650d47f57d89b7:0x122a183879f9ddaa,312
0x48650a8ee05e2df9:0x1e2878c45f2a8919,26
0x48650dae3218313f:0xc06c3d76eb2a542,177
0x48650d3b0af7fb6d:0x282693f7b7fb2144,296
0x48650a8ee8eb1fc1:0xafde328e4f5081e0,373
0x48659fb72f0f8b51:0x942e4eb3d1edc33d,690
0x48657359fcab809b:0xc8141c549bd72f2f,201
0x48659e366f60a3c1:0xd1289c510b5291c1,400
0x48659fe159dd6c2f:0xc1921127a8b68da6,402
0x48650d3beaa9abfb:0xab95bb1b25b8bd85,21
0x48650d484b37e1a5:0xb1f0eb29ab9e8ed,134
0x486575220cff6f51:0xf06d812704e06a55,334
0x48650a8ebf4f2b21:0x119b8670d3c31c13,1048
0x48659e35a6d83297:0x81bd6dfc3a07816e,327
0x48659e3653e36491:0x3cd4904a99023f25,585
0x48651475967f1409:0xa8b8d552d1e50744,252
0x486516b646fe3dab:0x11762b05a118e4b7,1052
0x48659974df4eb53f:0x7f9200c29912aa96,67
0x4865a58aa26e06b1:0x261313b2b0aba3d1,4489
0x4865074e98d5bfc5:0xb1deff95bf701f37,170
0x48651f4dda542045:0x481761d776378f35,291
0x48650b35ce5749cd:0xce3c7f599ea39cc7,77
0x48650daf4fd8dae7:0x64b0aa22bb8fa023,12
0x48650d3bdc47fa3b:0xac8a28c78f3a885e,248
0x48650d385e04b17d:0x97b7bf1c28a19d77,143
0x48650d97d32b07cb:0x9f3ddd5ce6d154ae,32
0x486573621ac61eeb:0xcdef27c807e7573b,674
0x486574992a326651:0x4e976706c56adb99,250
0x4865724e3350006f:0xceae2a26b36a0a86,316
0x48659e35c079aee3:0xf2ffed122bd30026,393
0x486509a40aa84c3f:0x518a0f484871aa6e,164
0x486516b7d24584f5:0x75033cd8f81ac099,1388
0x4873e97e5f4ce43d:0x2e701e0089f5cd8c,193
0x4873ec947a55e78d:0x2ffde8a0f4455fec,203
0x4873ebf80b3aa8e1:0x87f5346e06f38d15,170
0x4873dd8d7e6c58bb:0x7e2448d5da5ce668,150
0x4873e5737f961333:0xe367436746117a0d,21
0x4873e5e629caa97d:0xde2a0eb857d3062e,947
0x4873e5854d72ae5f:0xde438f2c17289048,3689
0x4873e59ab20fa0d1:0x23ebc09c666266df,2524
0x4873ea1e34338481:0x873e0af5765d3bdc,398
0x4873c7d6fa472319:0x42dcf407dad14931,176
0x4873c636488b9f95:0x197a142ffe187cf,968
0x4873c0363f90c33d:0x3f6ec7a1c807334c,235
0x4873eaf781549ad1:0x496c8b972307ee65,1036
0x4873ca0498345f15:0xe75319125e157ec1,1145
0x4873ca6c248be13d:0x3ca2ed01c079df06,616
0x4873cfc22c2e49f1:0x8d4a4a0826aeca7a,253
0x4873ea2977e08073:0x4fd31b4a96915b19,241
0x4873ebef96850b5f:0xca44e85b248ee55e,985
0x4873ebf1cd5777d7:0x911bcfae29dcb32a,466
0x4873ebf0b502d04d:0xad72a0694f73c6d7,1247
0x4873ebf17a800ba9:0x76a6f70d08c46b31,1764
0x4873eb56784b412d:0x973dfebeef9e490b,411
0x4873ebf101991b97:0x89f429b67e80148d,1770
0x4873ebf0589b2087:0x9107cae2497a24b2,1986
0x4873eb0331f71981:0xcdecf65fa296185f,320
0x4873ebfa7f473e13:0xf1928ef18c046888,537
0x4873941023a66a25:0x9fbccd1951c69465,281
0x4873e9503b6769fd:0x402c94852c2d130e,4424
0x4873b91df40dbf89:0xb6a14f89144b7c0b,168
0x4873c8a69ba6e8f3:0x2d9a4f4d6e59e3f,49
0x4873cf13e4db92c9:0x39aa109e8135940f,21
0x48738961446d24d1:0xb8094dd6fb9fae91,52
0x4873bf4e901671db:0x7d0b4c959b71ee71,50
0x4873c0e5b12e8e0f:0x50b5bd37c0bd54ca,15
0x4873c8a69b7dacad:0x82968c6f37233ee0,60
0x4873ea1e49ffc9f7:0xc13b681fa1730739,330
0x4873ea1e2d988df3:0xca90fcaab95e3f70,255
0x4873b6d21d788421:0xdf14f2b05fb54c04,192
0x4873cb715c1a5195:0x336527d028f90763,20
0x4873ca3ea842e8f7:0xa1776cc5a6c0d439,120
0x4873cb9d30cef8a3:0x8be1133fb74a1adb,48
0x4873ca6c233d16dd:0xb1ff85279a2be0a4,332
0x4873ebceeb36446d:0xcf5086d03cdd7da1,67
0x4873959c0870f153:0xe30072e46870ac51,107
0x4873ebef982efd39:0xd08441fe1f57ccc,32
0x4873ebfbcaac1c09:0xe783062d2fc56f13,287
0x4873eb9ed742010f:0x50116f78cee612f2,25
0x487393316abb9bd1:0x859c7fd7194e32cf,417
0x4873b225fbd5749d:0x5289cd7c9ac8f6d3,112
0x487397701aaa9427:0x6ab887114b46746b,134
0x4873e7dd28b3ce79:0x4d519b0c9df877b1,117
0x4873c70d58a32fef:0x29073a9670c64032,216
0x4873b8fc5092b035:0xf39d8c2f6cac8c44,47
0x4873c806a31971d7:0x59312aaf445cd63b,132
0x4873bf976b6c9c0f:0xe3f7f0fdfd7f353f,32
0x4873b79badee7e9f:0x1530e8b0b41b8c1,495
0x4873b9dea574393b:0x94c1127447328885,938
0x4873c9dad7f31d81:0x74a166216239e674,501
0x4873c3dfd08119f9:0x54644666bdef3901,183
0x4873bdccf5872b61:0x9e000c098f63cab,15
0x4873ea1fcae75ac3:0x2a6c24199c5ef969,731
0x4873cfa7f71bff71:0x264f38b60a92c827,288
0x4873ebf0a4f27d5f:0x482b13814bea520c,227
0x4873ebf0abccc19f:0xa438c834cf43ba51,277
0x4873ebf703f9dff5:0x1d270a44d6a29e66,185
0x4873a13f68334aa3:0xff43fbb535dd7979,326
0x4873a1b337771e6f:0x4498aad7b2424e55,116
0x4873a1c5f1c903ad:0xf28a4b7cbf460963,2453
0x4873c14357fff609:0xe1b74a55ac3c3dd1,76
0x4873c27ee64418f7:0x26f82d25cd2d57c,328
0x4873e91bb29d8ecd:0x6326ea3f316db918,1343
0x487e674b546b635f:0x5f1238a5881177a5,159
0x487e6689967496ed:0xefb59a1b6ba171cf,363
0x487e66882bf5f707:0xd81bf0f1ae4e7bf4,604
0x487e6f4f8a5f9047:0xa3fe2a906c281ed7,827
0x487e668fc0b55649:0xf7f0bb6c8b271cd8,513
0x487e6686fb9f692d:0x494413d7becfd164,567
0x487e67f877764db7:0xd6d37814edda9689,586
0x487e6685d26cca5d:0x73546d6e5b72d769,617
0x487e6684319d7e9d:0x41be1dfab4c16438,670
0x487e6edfcc02eafd:0x31f5dc1c84f81f8c,525
0x487e6f1bd6a32521:0xea51e8b274ae412a,793
0x487e6137d71563a5:0xffcda0da95e2fc84,147
0x487e6f0073419df9:0xbacbf0cf870e5b7c,118
0x487e6c277bccd2e7:0x6b749bd47afe82c2,789
0x487e65004406c23f:0x13770fd602e6abc3,102
0x487e6ef0fb3c1e43:0x78babec6e4d4d070,293
0x487e6c268b364845:0x1db6211e9f5c58ad,1531
0x487e6c267b483611:0x873dc31761de2c8f,745
0x487e640482d23a25:0x2ff0a148a4733f08,519
0x487e6f0617eb9033:0xf344e0710974e6a0,222
0x487e6643b922deb1:0x3413644351860281,440
0x487e676fcb1d89e7:0xf553898d6556c489,258
0x487e6707716bd4f7:0xde430dcc4296be96,104
0x487e668996302e49:0x2a9f07fff12b1209,190
0x487e66899a2ae047:0xf7ac77a6f3768fe0,219
0x487e67ebe1fd24d5:0xb28bb18155add4de,113
0x487e6f4907c7d319:0x23f09b569baf7a7a,117
0x487e6edbda2e0b1b:0xb4966faca13233d,10
0x487e67b1dd078099:0xabc140c283db06c4,10
0x487e6fa72bcbdf3b:0xec2617e72dcd8931,388
0x487e66cdba65e3dd:0xdbfa7721c84ba3c5,213
0x487e6f979b7be40b:0x9811a7450cb84c77,58
0x487e60e6bc800c21:0x510e18a363bd59d8,232
0x487e6f1e912711ad:0x3734d96fef7929f5,476
0x487e66b6af02b713:0x13c29af7dc39b598,62
0x487e6d000231f4dd:0xa6b8ecbd9c9a1326,19
0x487e6c295a50661b:0x424d0df5a600272b,105
0x487ef503112bacb3:0xd4f9b919c58ff506,125
0x487ef566822eb015:0xb6eed5e6858bb86,86
